sub_id,trial_number,trial_mode,box_number,total_distance,trial_time
s110,7,2,4,0.2728487478039064,1.751
s110,8,3,8,0.5440669222878372,2.139
s110,9,3,4,0.3992083049005739,1.3
s110,10,1,4,0.7377318460319868,2.905
s110,11,3,4,0.31591824998277146,1.423
s110,12,3,12,0.895224495624413,3.462
s110,13,3,4,0.3810184219652198,1.778
s110,14,1,12,1.0620761741890987,3.973
s110,15,3,8,0.7902242339358658,3.325
s110,16,2,8,0.4899673685395619,5.013
s110,17,3,8,0.6207141266491191,2.679
s110,18,2,4,0.6911276713523906,9.952
s110,19,3,12,0.9708959702222346,4.256
s110,20,1,4,0.26459430663558114,1.223
s110,21,1,4,0.3223489834936499,1.852
s110,22,2,12,0.5094962676129086,6.436
s110,23,2,4,0.18839163964921743,2.137
s110,24,3,12,0.8220154907326451,3.877
s110,25,3,8,0.6792861253248866,2.711
s110,26,1,8,0.6908166572253728,3.311
s110,27,1,8,0.622279664186319,2.566
s110,28,3,4,0.6692030774671438,2.519
s110,29,1,8,0.5561223764252624,2.026
s110,30,3,4,0.4368960917975614,1.428
s110,31,2,12,0.6781092686511029,7.958
s110,32,3,4,0.3352895074259956,1.395
s110,33,1,4,0.3559148966961136,1.499
s110,34,3,8,0.7313876113368436,3.119
s110,35,3,4,0.5531670224887385,2.157
s110,36,3,4,0.4662921223103471,1.881
s110,37,1,4,0.4453767488109879,1.798
s110,38,1,12,0.8196056168157458,3.348
s110,39,3,8,0.7694334339238682,3.476
s110,40,2,8,0.37397946887147726,3.397
s110,41,3,8,0.5602790340397524,2.415
s110,42,3,4,0.3489110658874,1.438
s110,43,3,12,0.7091268203240716,3.785
s110,44,3,4,0.5308616962560743,2.217
s110,45,1,4,0.39873586102847114,1.56
s110,46,3,12,0.9174455292901388,3.404
s110,47,1,12,0.7011483596518071,2.819
s110,48,1,12,0.6954491491626333,3.175
s110,49,3,4,0.4036724042749569,1.39
s110,50,3,4,0.4223523680945429,1.595
s110,51,1,8,0.7353250005798259,2.409
s110,52,3,4,0.43186853675746345,1.42
s110,53,1,8,0.7746616555379561,2.869
s110,54,2,8,0.622741280051336,5.674
s110,55,3,12,0.6652033418356748,3.18
s110,56,3,4,0.2517972270083318,1.286
s110,57,2,12,0.7580962209148093,8.134
s110,58,3,8,0.9059338939622856,3.186
s110,59,2,12,0.6127646143803226,6.853
s110,60,1,4,0.3237355727226268,1.421
s110,61,2,4,0.31510061737720724,2.463
s110,62,3,12,0.9496035011081232,3.978
s110,63,1,4,0.42405183305590577,2.243
s110,64,3,8,0.5738555556191853,2.425
s110,65,3,4,0.4743519552089632,1.938
s110,66,2,8,0.4405361528377002,3.914
s110,67,1,8,0.7212861088230658,3.28
s110,68,2,8,0.7182487469471135,6.042
s110,69,1,4,0.3312093396466582,1.335
s110,70,2,8,0.2858264907052707,2.751
s110,71,1,12,0.9070616577756968,3.638
s110,72,1,12,0.8051459558498365,4.23
s110,73,2,4,0.5324119773742827,4.301
s110,74,1,12,0.7575891488859497,3.559
s110,75,3,12,0.7178143936129763,3.546
s110,76,3,8,0.7468413714893958,2.732
s110,77,3,8,0.5778076367512367,2.749
s110,78,3,4,0.5233198357510063,1.985
s110,79,2,4,0.25015288459118956,1.827
s110,80,3,12,0.9481796650424358,4.563
s110,81,3,8,0.6813616212153242,2.492
s110,82,3,12,0.8150448024317728,4.123
s110,83,3,12,0.818760134515344,3.563
s110,84,3,12,0.7984143110380529,3.615
s110,85,2,4,0.2220072936097802,2.011
s110,86,3,12,0.672767967616513,3.063
s110,87,3,4,0.4814666131441555,2.175
s110,88,3,8,0.6690113214159925,2.444
s110,89,3,12,0.8621580650808947,4.148
s110,90,1,12,1.030897590025764,3.441
s110,91,2,8,0.3741893821314021,3.061
s110,92,3,4,0.4716001341179411,2.066
s110,93,3,4,0.28119953314974677,1.371
s110,94,2,8,0.31423876949834473,2.541
s110,95,2,12,0.6368427906970446,5.839
s110,96,2,4,0.2141841842825878,1.515
s110,97,3,12,0.7420241949089882,2.996
s110,98,2,8,0.6552547769527549,5.297
s110,99,3,8,0.5414726572932215,2.498
s110,100,3,4,0.3640840884289124,1.531
s110,101,1,12,0.8990740933377491,3.531
s110,102,3,12,0.7728446708637106,3.578
s110,103,2,4,0.2238327009086801,2.319
s110,104,2,12,0.7023419463400471,6.605
s110,105,2,12,0.4256524496056317,3.959
s110,106,3,8,0.6879407738958285,3.051
s110,107,3,4,0.34859808105079576,1.323
s110,108,3,8,0.5098798817114093,1.733
s110,109,1,12,0.868563663388317,3.627
s110,110,2,12,0.49846363557650414,3.603
s110,111,1,4,0.4745788991118466,1.549
s110,112,2,8,0.3947459811197372,2.807
s110,113,2,4,0.10971967278755816,1.236
s110,114,3,8,0.5150379561905308,2.357
s110,115,3,8,0.8050872350085156,3.511
s110,116,3,12,1.0140679041267775,3.447
s110,117,1,8,0.6551409812153265,2.735
s110,118,3,4,0.40503733639391937,1.804
s110,119,3,4,0.3490390956984911,1.46
s110,120,3,4,0.39608940869609904,1.595
s110,121,2,12,0.6089945161790968,4.344
s110,122,2,4,0.3080377546738438,1.783
s110,123,3,4,0.3310278109277766,1.214
s110,124,3,4,0.4798404550299329,1.575
s110,125,1,8,0.8868715341751996,3.196
s110,126,2,4,0.2752784932591452,1.72
s110,127,1,4,0.4505693776033572,1.43
s110,128,1,12,0.7559467375348641,2.872
s110,129,1,8,0.692924125939029,3.103
s110,130,3,12,0.7164206689318641,3.346
s110,131,1,8,0.6071453877800319,2.161
s110,132,1,12,1.0849331825890067,4.316
s110,133,1,12,0.579299382141663,3.107
s110,134,2,4,0.22487264010255417,1.484
s110,135,2,12,0.8437650357304272,5.598
s110,136,1,8,0.5908252871397751,2.454
s110,137,3,12,0.8165329278753043,2.782
s110,138,3,12,1.1275161590356135,4.194
s110,139,2,8,0.5200991576777617,3.981
s110,140,3,12,0.7964784263579642,3.553
s110,141,3,8,0.471372976868772,2.338
s110,142,3,8,0.6302025884095775,3.201
s110,143,2,12,0.6764661861596286,4.05
s110,144,3,12,0.7964818388845212,3.414
s110,145,3,12,0.9935112945957996,4.261
s110,146,2,12,0.8905261673215039,6.087
s110,147,3,8,0.6832537476328244,2.76
s110,148,3,4,0.2924923842410522,1.436
s110,149,2,12,0.5510410160079686,2.856
s110,150,1,4,0.3762616119364069,1.465
s110,151,1,8,0.5956916304917809,2.529
s110,152,3,4,0.3324855478291686,1.162
s110,153,3,12,0.7607325683962247,3.295
s110,154,2,4,0.1443201262411151,1.061
s110,155,2,4,0.7230688422907258,4.098
s110,156,3,8,0.734601992739541,3.159
s110,157,1,12,0.7647015638454218,3.451
s110,158,2,8,0.2992598006333163,1.74
s110,159,3,4,0.388227667516467,1.325
s110,160,3,8,0.45812238152723495,2.289
s110,161,2,8,0.5451874059525724,3.531
s110,162,1,4,0.41097027020575766,1.324
s110,163,1,4,0.281803631994383,1.065
s110,164,3,8,0.6806521241839897,2.303
s110,165,3,12,0.8466122838576716,3.172
s110,166,1,8,0.48882223338786096,2.12
s110,167,3,12,0.8279581894446943,3.604
s110,168,2,8,0.4971711985057996,2.987
s110,169,3,4,0.3857690671093484,1.41
s110,170,2,8,0.5807158370170077,4.1
s110,171,3,8,0.6498042423542019,2.575
s110,172,3,8,0.5354577681317565,2.616
s110,173,3,8,0.6517225391887335,2.862
s110,174,2,12,0.43726191390342656,3.331
s110,175,1,12,0.8018935969018304,3.49
s110,176,3,12,1.056335898311361,4.083
s110,177,3,12,1.4018294506043312,6.053
s110,178,3,8,0.565585797563592,2.76
s110,179,3,8,0.7201581423208185,2.897
s110,180,1,8,0.4519315153462834,2.246
s111,1,4,12,0.7210927766740928,14.38
s111,2,4,12,0.6569649848056459,11.655
s111,3,1,8,0.6017046380281298,3.159
s111,4,1,4,0.5895014958084183,2.781
s111,5,2,12,0.5409080079477592,6.746
s111,6,4,8,0.39602505870016175,3.16
s111,7,2,4,0.33007880703789194,2.433
s111,8,3,8,0.5198966336763711,2.388
s111,9,4,4,0.40017975703966374,3.464
s111,10,1,4,0.3640469261810183,1.626
s111,11,4,4,0.3355541039615079,3.664
s111,12,3,12,0.8205026500030538,3.708
s111,13,4,4,0.2668017126741403,2.035
s111,14,1,12,0.8088256531804678,2.904
s111,15,3,8,0.708209905629864,2.686
s111,16,2,8,0.5502317465603964,5.638
s111,17,3,8,0.6035272928165176,2.393
s111,18,2,4,0.25745350510537723,1.773
s111,19,3,12,0.907943547235368,3.59
s111,20,1,4,0.21031552370210616,1.02
s111,21,1,4,0.31861081439452354,1.392
s111,22,2,12,0.6862538229472054,4.581
s111,23,2,4,0.2276717549362832,1.437
s111,24,3,12,0.8871094731263808,3.841
s111,25,4,8,0.4129147623508336,2.643
s111,26,1,8,0.6844558791885231,2.544
s111,27,1,8,0.5048589580591392,2.171
s111,28,4,4,0.2605920058815417,1.658
s111,29,1,8,0.4645573572396609,1.62
s111,30,4,4,0.26033943392313225,1.666
s111,31,2,12,0.6236342451051758,4.132
s111,32,4,4,0.19172271175669697,1.628
s111,33,1,4,0.3897692376338174,1.32
s111,34,3,8,0.720545602464539,2.454
s111,35,3,4,0.27135588288358603,1.1
s111,36,3,4,0.3158272462682439,1.182
s111,37,1,4,0.5739070123037489,1.777
s111,38,1,12,1.1058011093239688,3.461
s111,39,4,8,0.34858959655215943,2.246
s111,40,2,8,0.49090515587103817,3.667
s111,41,3,8,0.6043051352637089,2.123
s111,42,3,4,0.27176966658723267,0.981
s111,43,4,12,0.4384985078844536,3.518
s111,44,4,4,0.6790359876032133,5.792
s111,45,1,4,0.38654495194673055,1.269
s111,46,3,12,0.9013788397361764,3.136
s111,47,1,12,0.9117257900753848,2.922
s111,48,1,12,0.8164368676478618,2.941
s111,49,3,4,0.4435570665428428,1.588
s111,50,4,4,0.2665038250645689,2.237
s111,51,1,8,0.9155642611164996,2.646
s111,52,4,4,0.4485928001099861,4.677
s111,53,1,8,0.9297875686171314,2.827
s111,54,2,8,0.742722484518727,4.431
s111,55,3,12,1.0610901485104198,3.948
s111,56,3,4,0.3502799686574203,1.538
s111,57,2,12,0.6098904581856235,5.549
s111,58,3,8,0.5950482366965314,2.181
s111,59,2,12,0.9451708338875534,6.603
s111,60,1,4,0.3540956062512984,1.376
s111,61,2,4,0.24804884130023144,1.402
s111,62,4,12,0.6415208016723574,3.626
s111,63,1,4,0.317021438126348,1.066
s111,64,3,8,0.60586397242717,1.978
s111,65,4,4,0.17868962747398487,1.169
s111,66,2,8,0.9321174495215838,6.359
s111,67,1,8,0.6607593130713626,2.157
s111,68,2,8,0.5524763005331943,3.034
s111,69,1,4,0.33133325274768144,1.018
s111,70,2,8,0.43219793028401626,2.725
s111,71,1,12,0.7683902166767195,2.622
s111,72,1,12,0.8099751770954667,2.801
s111,73,2,4,0.6727299722051232,4.51
s111,74,1,12,0.8196467299092114,2.813
s111,75,3,12,0.7810704501059561,2.8
s111,76,4,8,0.6970775734189324,5.013
s111,77,3,8,0.6753751349444438,2.477
s111,78,3,4,0.3839387548840973,1.232
s111,79,2,4,0.524067585924826,4.84
s111,80,4,12,0.7900520386085222,7.142
s111,81,3,8,0.5822603858370967,2.052
s111,82,4,12,1.8318448723401168,15.903
s111,83,3,12,0.7534078515076309,2.87
s111,84,3,12,1.3297439789538399,3.708
s111,85,2,4,0.3672732838057169,2.583
s111,86,3,12,0.753501200898289,2.951
s111,87,4,4,0.18257859349201835,1.468
s111,88,4,8,0.624259071468582,3.268
s111,89,3,12,0.750818789998391,2.666
s111,90,1,12,0.9303778336453769,3.194
s111,91,2,8,0.3896048955011971,2.426
s111,92,4,4,0.40442902301333333,2.563
s111,93,3,4,0.30568241788164513,1.16
s111,94,2,8,0.4269927787511304,3.08
s111,95,2,12,0.6494869227882345,4.985
s111,96,2,4,0.5307940783268136,4.079
s111,97,3,12,0.721656150888738,2.804
s111,98,2,8,0.8882324591851742,5.661
s111,99,4,8,0.5275260099714508,3.49
s111,100,3,4,0.3412678943938639,1.158
s111,101,1,12,0.8041847147787449,2.688
s111,102,3,12,1.0140913383281602,3.273
s111,103,2,4,0.11547764761702356,1.094
s111,104,2,12,0.8264907546326312,6.556
s111,105,2,12,0.9218778491495924,7.208
s111,106,3,8,0.6382030049074464,2.047
s111,107,3,4,0.6072087929170616,1.802
s111,108,3,8,0.34684737536207666,1.582
s111,109,1,12,0.8051005840553821,2.679
s111,110,2,12,0.4863896012014397,3.946
s111,111,1,4,0.5619657628128224,1.508
s111,112,2,8,0.34447100538356856,2.738
s111,113,2,4,0.11133573828507826,1.151
s111,114,3,8,0.5542664363906468,1.946
s111,115,4,8,0.4782664551146062,4.183
s111,116,3,12,0.8066202474843707,2.765
s111,117,1,8,0.646045251349238,2.187
s111,118,4,4,0.2112251531772154,1.571
s111,119,3,4,0.2964942652864101,1.079
s111,120,4,4,0.35279326750309326,1.806
s111,121,2,12,0.7383722496660359,4.041
s111,122,2,4,0.2913254608030658,1.568
s111,123,4,4,0.6195522187277921,2.405
s111,124,3,4,0.459169131020256,1.434
s111,125,1,8,0.7835091754859111,2.36
s111,126,2,4,0.4091016887234065,2.279
s111,127,1,4,0.4409225376919303,1.241
s111,128,1,12,0.8612817092870036,2.974
s111,129,1,8,0.6384807940187057,2.292
s111,130,3,12,0.7966262103593962,2.58
s111,131,1,8,0.7111314117575577,2.408
s111,132,1,12,0.7410826203916755,2.652
s111,133,1,12,0.8279566219765592,3.077
s111,134,2,4,0.2576153719366134,1.478
s111,135,2,12,1.1489637084137088,9.483
s111,136,1,8,0.5880086213154523,2.102
s111,137,4,12,0.9374012665137887,6.185
s111,138,4,12,0.6760343622928523,4.359
s111,139,2,8,0.8295070324860013,5.888
s111,140,3,12,0.8965503946394828,3.001
s111,141,4,8,0.31489303796584034,2.193
s111,142,4,8,0.7043125157412249,6.125
s111,143,2,12,0.7301833382592352,6.104
s111,144,3,12,0.8310795685464315,2.732
s111,145,3,12,0.754793433929786,2.561
s111,146,2,12,0.9393815896336424,7.277
s111,147,4,8,0.9201496404841818,8.711
s111,148,3,4,0.29336635195256827,1.056
s111,149,2,12,0.42295177187073046,3.182
s111,150,1,4,0.3610208689551478,1.16
s111,151,1,8,0.6790237820233959,2.467
s111,152,3,4,0.33527623033892073,1.138
s111,153,4,12,1.2074421328415084,11.201
s111,154,2,4,0.1628555532505042,1.455
s111,155,2,4,0.29197251617399617,2.318
s111,156,3,8,0.6716223995187836,2.272
s111,157,1,12,0.701363005770467,2.295
s111,158,2,8,0.5414045255213324,3.934
s111,159,3,4,0.3140406958737716,1.049
s111,160,4,8,0.7695720859880167,6.906
s111,161,2,8,0.7976527298221483,6.257
s111,162,1,4,0.4465104807143819,1.53
s111,163,1,4,0.29154182011952207,1.005
s111,164,3,8,0.6060516426789165,1.838
s111,165,3,12,0.7472271920289718,2.614
s111,166,1,8,0.7554124186844683,2.397
s111,167,4,12,0.7287810085525441,4.282
s111,168,2,8,0.6731825567188735,5.363
s111,169,4,4,0.34723173505922134,1.715
s111,170,2,8,0.66642516587084355,4.904
s111,171,3,8,0.7010897669027029,2.136
s111,172,3,8,0.4607709215464883,1.554
s111,173,4,8,0.4952385716203325,3.069
s111,174,2,12,0.7560388535025273,6.131
s111,175,1,12,0.7331458144441286,2.392
s111,176,3,12,0.9163821743208256,3.028
s111,177,4,12,0.96196428927303,5.609
s111,178,4,8,0.3344487564644998,2.336
s111,179,3,8,0.7257076417819004,2.293
s111,180,1,8,0.4248768335663487,1.748
s112,1,4,12,1.0751592670692105,6.453
s112,2,4,12,1.2180664303533753,6.307
s112,3,1,8,0.573858282394963,3.271
s112,4,1,4,0.3912507221855891,2.986
s112,5,2,12,0.8488331417873501,5.639
s112,6,4,8,0.9488212022813802,5.251
s112,7,2,4,0.4742998888494405,2.576
s112,8,3,8,0.8067985981225057,4.284
s112,9,4,4,0.5735828501238074,3.87
s112,10,1,4,0.5448026480172495,2.749
s112,11,4,4,0.37355990259041305,2.121
s112,12,4,12,0.708928853454054,3.786
s112,13,3,4,0.31180413185038824,1.938
s112,14,1,12,0.8513298866872976,5.072
s112,15,4,8,0.6711572010290353,3.83
s112,16,2,8,0.4030265961463996,2.715
s112,17,3,8,0.5155576496184103,3.08
s112,18,2,4,0.413773954904211,2.585
s112,19,4,12,0.6863390042525371,4.357
s112,20,1,4,0.20625200069164265,1.429
s112,21,1,4,0.2917654999369843,1.873
s112,22,2,12,1.1657096102001052,6.502
s112,23,2,4,0.3755015356886288,2.046
s112,24,3,12,0.6857207535039322,4.012
s112,25,4,8,0.6285999189764967,3.013
s112,26,1,8,0.6285324333195232,3.484
s112,27,1,8,0.5480935872241399,3.675
s112,28,4,4,0.3383158051109189,2.045
s112,29,1,8,0.4596494353378908,2.508
s112,30,4,4,0.28136331368371903,1.453
s112,31,2,12,0.8009610164162583,4.018
s112,32,4,4,0.25566695616932295,1.464
s112,33,1,4,0.4409958676355139,1.888
s112,34,4,8,0.4914808466000009,2.362
s112,35,3,4,0.28898834854611644,1.472
s112,36,4,4,0.21792765436925957,1.081
s112,37,1,4,0.4414333894761502,2.034
s112,38,1,12,0.7480966752245753,6.133
s112,39,4,8,0.5056120187394186,3.789
s112,40,2,8,1.3763773494463998,6.415
s112,41,4,8,0.3383312486114579,2.254
s112,42,3,4,0.29618043582395687,1.735
s112,43,4,12,1.006127600155743,6.02
s112,44,3,4,0.524317127646158,2.938
s112,45,1,4,0.47937521182369464,2.198
s112,46,4,12,0.7016410819583756,3.876
s112,47,1,12,0.8460491359224763,4.462
s112,48,1,12,0.8702653552921578,4.149
s112,49,4,4,0.25497391144109577,1.729
s112,50,4,4,0.1983637359546418,1.239
s112,51,1,8,0.6318736207545751,3.202
s112,52,3,4,0.3893405195283278,1.754
s112,53,1,8,0.6397073962536222,3.098
s112,54,2,8,0.592795553403231,2.985
s112,55,4,12,1.013460991534516,4.707
s112,56,4,4,0.4528698483489567,2.991
s112,57,2,12,1.3899414369218457,6.411
s112,58,3,8,0.6451717000487132,2.569
s112,59,2,12,2.0223217955414,5.981
s112,60,1,4,0.5092152455725253,2.123
s112,61,2,4,0.7647556677567444,3.157
s112,62,4,12,2.491996981501937,7.299
s112,63,1,4,0.366552871018477,1.723
s112,64,4,8,0.7332398945780011,3.134
s112,65,3,4,0.3845591118421185,1.82
s112,66,2,8,0.5603418959430068,3.548
s112,67,1,8,0.831074702616987,3.601
s112,68,2,8,0.6127991750494582,2.559
s112,69,1,4,0.3816834295663173,2.001
s112,70,2,8,0.7195751906047991,3.766
s112,71,1,12,0.8783801768049564,3.494
s112,72,1,12,1.5788402691445953,3.462
s112,73,2,4,0.5079121936943947,1.644
s112,74,1,12,1.1223773170761395,3.827
s112,75,4,12,0.9208713408725246,4.897
s112,76,3,8,1.205653885737834,3.187
s112,77,4,8,0.7483495891563398,3.962
s112,78,4,4,0.2994824802488587,1.173
s112,79,2,4,0.2618390419102537,1.222
s112,80,3,12,1.3068329608983915,4.897
s112,81,4,8,1.3825654974754331,4.766
s112,82,4,12,1.5137101381690117,4.928
s112,83,4,12,2.1501418319009793,5.595
s112,84,3,12,1.114016821899275,4.238
s112,85,2,4,0.4804200621059696,1.657
s112,86,4,12,2.516408529001473,5.106
s112,87,3,4,0.4806278194959307,1.538
s112,88,3,8,0.8099387026736202,3.263
s112,89,4,12,1.153229984578755,4.651
s112,90,1,12,0.9387853542357972,4.635
s112,91,2,8,0.9914788928291938,3.51
s112,92,4,4,0.32457965965595015,1.697
s112,93,3,4,0.4042423098101422,1.8
s112,94,2,8,0.3015516446875096,1.655
s112,95,2,12,1.4921385131172331,6.137
s112,96,2,4,0.410284809459395,1.146
s112,97,3,12,0.8950645710481244,2.53
s112,98,2,8,1.0669198216672606,3.081
s112,99,3,8,0.7039379841990694,3.015
s112,100,4,4,0.7592442877102055,2.467
s112,101,1,12,1.0347004544188168,3.532
s112,102,3,12,1.0062015151544867,2.894
s112,103,2,4,0.11057023050612493,0.97
s112,104,2,12,1.7322559486610638,6.335
s112,105,2,12,0.5757520162834402,2.555
s112,106,3,8,0.8673683113455762,3.67
s112,107,3,4,0.39512630863025494,1.986
s112,108,4,8,1.1121265922849848,3.865
s112,109,1,12,0.9156199736895996,3.807
s112,110,2,12,1.73476496519576,6.561
s112,111,1,4,0.5563717080217392,1.954
s112,112,2,8,0.5459816404383911,2.602
s112,113,2,4,0.2094567494542617,1.448
s112,114,3,8,0.8855413477902536,3.632
s112,115,3,8,0.9859258402275703,3.965
s112,116,3,12,0.9868896478901013,3.58
s112,117,1,8,0.7287495851376602,2.578
s112,118,4,4,0.5814003739157384,2.316
s112,119,3,4,0.3079992800793932,1.066
s112,120,4,4,0.40840577180385673,1.574
s112,121,2,12,2.066806275991409,9.032
s112,122,2,4,0.7196924112604265,1.609
s112,123,3,4,0.3671974219642021,1.509
s112,124,4,4,0.4823597254522983,2.045
s112,125,1,8,0.9240108052764407,2.95
s112,126,2,4,0.653402426888941,1.912
s112,127,1,4,0.4762351981659757,1.412
s112,128,1,12,0.8049781312559503,3.813
s112,129,1,8,0.729887445031656,2.592
s112,130,4,12,2.475804700033762,6.794
s112,131,1,8,1.1823564256325565,4.147
s112,132,1,12,1.571675102533494,4.635
s112,133,1,12,0.9981039318799226,3.664
s112,134,2,4,0.2381381557557583,1.117
s112,135,2,12,1.031774800257947,3.704
s112,136,1,8,0.7106306691006516,2.922
s112,137,3,12,1.6176883066906107,4.499
s112,138,3,12,1.1877014704569246,3.813
s112,139,2,8,1.2216361935962432,3.982
s112,140,4,12,2.997506814299848,8.043
s112,141,4,8,1.1516280313216911,3.117
s112,142,4,8,0.7281354569152739,2.398
s112,143,2,12,1.3384774352577786,3.698
s112,144,4,12,1.4866196428054623,3.648
s112,145,3,12,1.0838432056716871,4.018
s112,146,2,12,2.386941855679025,5.354
s112,147,3,8,0.6587932215176163,2.443
s112,148,4,4,0.2950273643429903,1.059
s112,149,2,12,1.4219955003537663,4.879
s112,150,1,4,0.48963575447362134,2.071
s112,151,1,8,0.5587143936508736,2.497
s112,152,4,4,0.8690382571462422,2.427
s112,153,3,12,0.7910217828966921,3.243
s112,154,2,4,0.2742310137472152,1.29
s112,155,2,4,0.4278453142784004,1.55
s112,156,3,8,0.9608681272443348,3.036
s112,157,1,12,0.8683761947222469,3.153
s112,158,2,8,0.7686043150458017,2.417
s112,159,3,4,0.3842709779572862,1.297
s112,160,4,8,0.42417481753791425,2.194
s112,161,2,8,0.7934826991912135,2.793
s112,162,1,4,0.47931359884443187,1.756
s112,163,1,4,0.29046146584777016,1.512
s112,164,4,8,0.7233876074948467,3.276
s112,165,3,12,0.9464745987221134,3.985
s112,166,1,8,0.6389433909861205,2.51
s112,167,3,12,1.1378123962116768,3.93
s112,168,2,8,0.4537149315496968,2.014
s112,169,4,4,0.9621126702956836,3.108
s112,170,2,8,1.386264717839719,3.892
s112,171,4,8,2.4033542247777815,7.239
s112,172,3,8,0.6183165561996549,2.542
s112,173,3,8,0.6089741839117102,2.389
s112,174,2,12,1.1341592546332333,4.42
s112,175,1,12,0.8586942355078556,3.658
s112,176,4,12,2.154432757298708,6.884
s112,177,3,12,0.9778596501560982,4.61
s112,178,3,8,0.6099027673811734,2.752
s112,179,4,8,0.8848679454665691,3.23
s112,180,1,8,0.5857617287196187,2.639
s201,1,4,12,0.4461105020911772,7.043
s201,2,3,12,0.9159384688889972,5.134
s201,3,1,8,0.5073047820955459,2.712
s201,4,1,4,0.4141767849638664,1.952
s201,5,2,12,0.7540864678129444,12.831
s201,6,4,8,0.3823328736409968,3.722
s201,7,2,4,0.26197600012564803,1.981
s201,8,3,8,0.667192411099458,3.843
s201,9,4,4,0.2391223641225631,1.686
s201,10,1,4,0.3789039030119597,2.125
s201,11,4,4,0.3099578148553176,2.657
s201,12,3,12,0.7050090305627729,4.037
s201,13,3,4,0.4756472551161408,2.151
s201,14,1,12,0.6572717370234047,3.884
s201,15,4,8,0.3974557949651129,3.155
s201,16,2,8,0.3050028275700464,2.656
s201,17,3,8,0.5031849007112271,3.309
s201,18,2,4,0.2265238073453032,1.557
s201,19,3,12,0.8213175024825662,4.868
s201,20,1,4,0.18794170766946916,1.973
s201,21,1,4,0.2881286223684164,1.772
s201,22,2,12,0.4305166293483943,3.636
s201,23,2,4,0.31402866618346903,2.799
s201,24,4,12,0.3881309187138641,3.677
s201,25,3,8,0.5371576129365896,2.957
s201,26,1,8,0.650739452651004,3.223
s201,27,1,8,0.4930639213204263,2.78
s201,28,4,4,0.3407285253502725,2.598
s201,29,1,8,0.5348884329583488,2.801
s201,30,3,4,0.47959534752385696,2.213
s201,31,2,12,0.726883960022241,5.709
s201,32,3,4,0.29079427764719756,1.473
s201,33,1,4,0.38913247646173776,1.618
s201,34,4,8,0.49393873580361713,2.803
s201,35,3,4,0.30343692542595613,1.544
s201,36,3,4,0.420202884850671,1.832
s201,37,1,4,0.4224656919892812,2.288
s201,38,1,12,0.8603711853826507,5.114
s201,39,4,8,0.4059900297390002,3.572
s201,40,2,8,0.4115628110370028,3.464
s201,41,3,8,0.5749399843452188,3.626
s201,42,4,4,0.2017735477557723,1.425
s201,43,4,12,0.3606174573624529,3.614
s201,44,3,4,0.4446833952841601,2.207
s201,45,1,4,0.3754461282619056,2.083
s201,46,4,12,0.7156372709839832,5.382
s201,47,1,12,0.6947303390029756,3.68
s201,48,1,12,0.6827757266991846,4.196
s201,49,3,4,0.3887426939845705,2.069
s201,50,3,4,0.4242590505103918,2.137
s201,51,1,8,0.5951821403110344,3.277
s201,52,4,4,0.2084221096812904,1.587
s201,53,1,8,0.6376319088819913,3.404
s201,54,2,8,0.6543188012616867,4.025
s201,55,3,12,0.8716938995638429,4.504
s201,56,3,4,0.23576766964481288,1.716
s201,57,2,12,0.7076908161746853,6.815
s201,58,4,8,0.3734195180337769,3.275
s201,59,2,12,0.5688758841216235,4.654
s201,60,1,4,0.30119753595943954,1.947
s201,61,2,4,0.24585064722085567,1.535
s201,62,3,12,0.6653105379535499,3.35
s201,63,1,4,0.32909727787101095,1.762
s201,64,4,8,0.3706351392989926,2.921
s201,65,3,4,0.3378341621644011,1.517
s201,66,2,8,0.3295617935305061,2.537
s201,67,1,8,0.6395440517622598,2.693
s201,68,2,8,0.6601049734969773,3.834
s201,69,1,4,0.35072552552829056,2.123
s201,70,2,8,0.3274791262919626,2.957
s201,71,1,12,0.7418980073025576,3.697
s201,72,1,12,0.6182673376011096,3.285
s201,73,2,4,0.3456440676581271,3.228
s201,74,1,12,0.7227542976129592,3.674
s201,75,4,12,0.7653236499584142,7.612
s201,76,3,8,0.6823289645979008,3.424
s201,77,4,8,0.43658554446746384,3.185
s201,78,3,4,0.4276876781458901,2.207
s201,79,2,4,0.25107075465421985,1.567
s201,80,3,12,0.7665091902431708,4.042
s201,81,4,8,0.4486430663932136,3.68
s201,82,3,12,0.6392695083352452,3.476
s201,83,4,12,0.3957420867285248,3.922
s201,84,3,12,0.868964944762908,4.262
s201,85,2,4,0.3000233040032495,2.96
s201,86,4,12,0.7554010309814144,8.209
s201,87,3,4,0.35402822681306445,1.815
s201,88,3,8,0.6893748004546534,3.116
s201,89,4,12,0.4883171199085615,4.702
s201,90,1,12,0.7155477094180626,3.497
s201,91,2,8,0.50846689617717,4.06
s201,92,4,4,0.4803610978648692,2.488
s201,93,3,4,0.2994328905468186,1.679
s201,94,2,8,0.40581008609681385,3.337
s201,95,2,12,0.7055081221562807,5.721
s201,96,2,4,0.28004116976056037,1.838
s201,97,3,12,0.7672054822929842,4.051
s201,98,2,8,0.7611454112408771,5.326
s201,99,4,8,0.30473506687711355,2.683
s201,100,4,4,0.21557212018974728,1.488
s201,101,1,12,0.7807659301367976,3.412
s201,102,3,12,0.722881008119951,3.22
s201,103,2,4,0.08074929937513796,1.225
s201,104,2,12,0.5267003124085007,4.034
